experience_coding,python_user,r_user,sql_user,most_used,compensation
6.6,TRUE,FALSE,TRUE,Scikit-learn,164933
1.3,TRUE,FALSE,FALSE,None,84344
10.5,TRUE,TRUE,FALSE,Keras,63086
2.7,TRUE,FALSE,FALSE,Scikit-learn,61121
1,FALSE,FALSE,TRUE,PyTorch,1796
0.58,TRUE,TRUE,FALSE,None,63014
5.5,TRUE,TRUE,TRUE,TensorFlow,4377
6.4,TRUE,FALSE,TRUE,None,137903
8.9,TRUE,FALSE,TRUE,Scikit-learn,70994
10,TRUE,FALSE,FALSE,Keras,14553
2.4,TRUE,FALSE,FALSE,None,59222
6.5,TRUE,FALSE,FALSE,TensorFlow,26877
3.6,TRUE,TRUE,TRUE,Scikit-learn,54419
4,FALSE,FALSE,FALSE,None,76038
1.1,TRUE,FALSE,FALSE,TensorFlow,55840
0.83,TRUE,FALSE,FALSE,Keras,217
2.6,TRUE,FALSE,FALSE,Scikit-learn,52920
23.7,TRUE,TRUE,FALSE,Scikit-learn,42842
0.35,TRUE,FALSE,FALSE,PyTorch,832
8,TRUE,FALSE,TRUE,Scikit-learn,16285
5.2,FALSE,FALSE,FALSE,Keras,18970
0.63,TRUE,TRUE,TRUE,None,271
22,TRUE,TRUE,FALSE,PyTorch,206806
2.9,TRUE,FALSE,FALSE,Scikit-learn,24662
22.7,TRUE,FALSE,FALSE,TensorFlow,84074
0.55,FALSE,FALSE,TRUE,None,14418
0.32,TRUE,FALSE,FALSE,Scikit-learn,514
2.1,TRUE,FALSE,TRUE,None,54690
0.71,TRUE,FALSE,FALSE,None,64867
0.55,FALSE,TRUE,TRUE,TensorFlow,33038
29.6,TRUE,FALSE,TRUE,Scikit-learn,160027
5.5,TRUE,FALSE,TRUE,Keras,40603
2.6,TRUE,TRUE,TRUE,Scikit-learn,19
0.53,TRUE,FALSE,TRUE,Scikit-learn,71973
1.1,TRUE,TRUE,TRUE,Scikit-learn,1242
3.8,TRUE,FALSE,FALSE,Scikit-learn,51537
3.8,TRUE,FALSE,FALSE,Scikit-learn,54754
2.8,TRUE,FALSE,FALSE,None,55668
0.64,TRUE,TRUE,FALSE,TensorFlow,531
0.77,TRUE,FALSE,FALSE,PyTorch,8433
0.71,TRUE,FALSE,FALSE,PyTorch,64998
6.4,TRUE,FALSE,FALSE,None,54127
0.21,TRUE,FALSE,TRUE,None,22406
6.1,TRUE,TRUE,TRUE,Scikit-learn,71881
21.2,FALSE,FALSE,TRUE,None,71307
4.1,TRUE,FALSE,TRUE,Scikit-learn,48616
3,TRUE,FALSE,FALSE,None,51153
1.1,TRUE,FALSE,TRUE,PyTorch,50708
28.3,TRUE,TRUE,TRUE,Scikit-learn,55568
7.2,TRUE,FALSE,FALSE,Scikit-learn,326967
26.6,TRUE,FALSE,TRUE,None,51048
0,FALSE,FALSE,FALSE,None,13084
0.4,FALSE,FALSE,FALSE,None,70819
6.9,TRUE,FALSE,FALSE,None,60901
1.1,TRUE,FALSE,FALSE,TensorFlow,109415
1.3,TRUE,TRUE,TRUE,None,53252
1.6,TRUE,TRUE,TRUE,Keras,20303
12.9,TRUE,TRUE,TRUE,Scikit-learn,22209
8.9,TRUE,FALSE,TRUE,Scikit-learn,115548
4.9,TRUE,FALSE,TRUE,Scikit-learn,116985
3.7,TRUE,FALSE,TRUE,PyTorch,306
0.97,TRUE,FALSE,FALSE,None,50467
3.9,TRUE,FALSE,TRUE,Keras,8836
2,TRUE,FALSE,FALSE,Scikit-learn,71709
2.4,TRUE,TRUE,FALSE,Keras,4532
8,TRUE,TRUE,TRUE,None,3609
24.1,TRUE,FALSE,FALSE,Keras,55020
27.9,TRUE,TRUE,FALSE,PyTorch,757
20.6,FALSE,FALSE,TRUE,None,2655
3.9,TRUE,FALSE,TRUE,Scikit-learn,842
3.3,TRUE,FALSE,FALSE,PyTorch,1185
3.5,TRUE,TRUE,TRUE,PyTorch,46365
2,TRUE,TRUE,TRUE,Keras,119221
0,FALSE,FALSE,FALSE,None,5545
2.4,TRUE,FALSE,FALSE,Scikit-learn,82474
0,FALSE,FALSE,FALSE,None,59694
0.54,TRUE,FALSE,FALSE,None,4680
9.3,TRUE,FALSE,TRUE,Keras,62212
25.5,TRUE,TRUE,TRUE,TensorFlow,176457
0.61,TRUE,FALSE,FALSE,Scikit-learn,74686
5.7,TRUE,TRUE,TRUE,Scikit-learn,6628
2.6,FALSE,FALSE,FALSE,Keras,65299
1.7,TRUE,FALSE,TRUE,Keras,11900
7.8,FALSE,TRUE,FALSE,None,9443
18.4,TRUE,FALSE,FALSE,PyTorch,70106
5.5,TRUE,FALSE,FALSE,Scikit-learn,52178
3.2,TRUE,TRUE,TRUE,Keras,72959
0.89,TRUE,FALSE,FALSE,None,70641
16.5,TRUE,FALSE,FALSE,PyTorch,266462
15.3,FALSE,TRUE,FALSE,None,10774
13,TRUE,FALSE,FALSE,Keras,190007
2.8,TRUE,FALSE,FALSE,Scikit-learn,5230
12.7,TRUE,TRUE,TRUE,Scikit-learn,45941
0.88,TRUE,FALSE,FALSE,Scikit-learn,45752
2,TRUE,FALSE,FALSE,None,5169
5.1,TRUE,FALSE,FALSE,Keras,410
0.81,TRUE,FALSE,FALSE,Scikit-learn,73594
1.1,TRUE,TRUE,TRUE,Scikit-learn,60634
0.72,TRUE,FALSE,TRUE,None,70314
0.94,TRUE,TRUE,TRUE,Scikit-learn,342
2.6,TRUE,FALSE,TRUE,None,50328
0.39,TRUE,FALSE,FALSE,Scikit-learn,469
19.1,FALSE,FALSE,TRUE,Scikit-learn,26220
0.9,FALSE,TRUE,FALSE,None,69782
21.5,TRUE,TRUE,TRUE,Scikit-learn,30902
0.84,TRUE,FALSE,FALSE,Scikit-learn,66827
9.6,FALSE,FALSE,TRUE,None,241667
5.2,FALSE,FALSE,FALSE,TensorFlow,58077
2,TRUE,FALSE,FALSE,PyTorch,56871
3,TRUE,TRUE,TRUE,Keras,6665
20.2,TRUE,FALSE,TRUE,None,58104
2.1,TRUE,FALSE,FALSE,Scikit-learn,64034
1.7,TRUE,FALSE,FALSE,TensorFlow,12804
2.3,TRUE,FALSE,FALSE,PyTorch,5598
0.47,TRUE,FALSE,FALSE,Scikit-learn,5139
22.7,TRUE,TRUE,TRUE,Scikit-learn,96305
0.36,TRUE,FALSE,FALSE,PyTorch,102
0,FALSE,FALSE,FALSE,None,5048
0.91,TRUE,FALSE,FALSE,None,50677
0.92,TRUE,TRUE,TRUE,Scikit-learn,22894
2.4,TRUE,FALSE,FALSE,Scikit-learn,69559
1.9,FALSE,FALSE,FALSE,None,1382
0,FALSE,FALSE,FALSE,None,11509
0.54,TRUE,TRUE,FALSE,Keras,648
0,FALSE,FALSE,FALSE,None,25137
5,TRUE,FALSE,FALSE,TensorFlow,77794
14.7,TRUE,FALSE,FALSE,TensorFlow,39215
12.5,TRUE,TRUE,TRUE,None,52614
0,FALSE,FALSE,FALSE,None,2855
0.26,TRUE,FALSE,FALSE,Scikit-learn,53362
2.6,TRUE,FALSE,TRUE,Scikit-learn,5899
4.3,FALSE,FALSE,FALSE,None,71269
9.5,TRUE,FALSE,FALSE,Scikit-learn,53853
0.95,TRUE,FALSE,FALSE,None,52148
3.8,TRUE,FALSE,FALSE,PyTorch,98707
2,TRUE,FALSE,FALSE,None,50117
8.3,TRUE,FALSE,FALSE,Keras,27942
18.8,TRUE,FALSE,TRUE,PyTorch,71723
18.2,TRUE,TRUE,FALSE,PyTorch,1171785
3,TRUE,TRUE,FALSE,Scikit-learn,58407
0.45,FALSE,FALSE,TRUE,None,71556
4.8,TRUE,FALSE,TRUE,Scikit-learn,91708
0.24,TRUE,FALSE,FALSE,PyTorch,7881
1.8,TRUE,FALSE,TRUE,Keras,2697
2.8,TRUE,FALSE,TRUE,TensorFlow,74973
15,TRUE,FALSE,TRUE,TensorFlow,5271
5.5,TRUE,FALSE,FALSE,Scikit-learn,51672
0.27,TRUE,FALSE,FALSE,None,68974
1.1,TRUE,FALSE,TRUE,Scikit-learn,67282
29.2,TRUE,FALSE,FALSE,Keras,71207
2.1,TRUE,TRUE,FALSE,Scikit-learn,73079
4.2,TRUE,FALSE,FALSE,TensorFlow,261
0.2,FALSE,FALSE,FALSE,PyTorch,61624
7.9,TRUE,FALSE,FALSE,Scikit-learn,7672
1.3,TRUE,FALSE,FALSE,PyTorch,976
0,FALSE,FALSE,FALSE,None,9046
3.7,TRUE,FALSE,FALSE,Scikit-learn,13090
6.1,TRUE,FALSE,FALSE,PyTorch,61559
2.9,TRUE,FALSE,TRUE,None,51712
0.5,TRUE,TRUE,TRUE,Scikit-learn,62762
0,FALSE,FALSE,FALSE,None,259
2.3,TRUE,TRUE,TRUE,None,30617
0.4,TRUE,FALSE,FALSE,Keras,66264
5.2,FALSE,FALSE,TRUE,None,99404
1.5,TRUE,FALSE,TRUE,Scikit-learn,7068
4.7,TRUE,FALSE,FALSE,TensorFlow,50573
0.88,TRUE,TRUE,TRUE,None,143
1.6,TRUE,FALSE,FALSE,TensorFlow,67908
0.69,TRUE,FALSE,FALSE,None,65765
10,TRUE,FALSE,FALSE,None,57132
3.7,TRUE,FALSE,TRUE,Scikit-learn,1264
0.33,TRUE,FALSE,FALSE,None,62257
19.2,TRUE,FALSE,TRUE,TensorFlow,38012
0,FALSE,FALSE,FALSE,None,454
19.1,TRUE,FALSE,FALSE,TensorFlow,227161
7.4,TRUE,FALSE,FALSE,Keras,51323
0.78,TRUE,FALSE,FALSE,None,57039
2.6,TRUE,FALSE,FALSE,Scikit-learn,52675
0.34,TRUE,FALSE,FALSE,Scikit-learn,61799
0.96,TRUE,TRUE,FALSE,Scikit-learn,71095
1.1,TRUE,FALSE,TRUE,Keras,51631
0.73,FALSE,FALSE,FALSE,None,14601
6.3,TRUE,FALSE,FALSE,PyTorch,96337
4.3,TRUE,FALSE,FALSE,None,544
1.1,TRUE,FALSE,TRUE,TensorFlow,414
2,TRUE,FALSE,FALSE,Scikit-learn,69314
23.6,FALSE,FALSE,TRUE,TensorFlow,54229
9.6,TRUE,FALSE,TRUE,TensorFlow,4252
9.5,TRUE,FALSE,TRUE,TensorFlow,9628
4.4,TRUE,FALSE,FALSE,Scikit-learn,6229
1.5,TRUE,FALSE,TRUE,Scikit-learn,63862
3,TRUE,FALSE,FALSE,None,27676
1.2,TRUE,FALSE,TRUE,None,21363
4.3,TRUE,FALSE,FALSE,Scikit-learn,1040
28.2,TRUE,FALSE,FALSE,Keras,397644
3.3,TRUE,TRUE,FALSE,None,53393
9.7,TRUE,TRUE,TRUE,Scikit-learn,69897
1.7,TRUE,TRUE,TRUE,None,50544
3,TRUE,FALSE,FALSE,Keras,773
4.2,TRUE,FALSE,FALSE,Scikit-learn,1992
5.3,TRUE,FALSE,FALSE,PyTorch,245
1.8,TRUE,FALSE,FALSE,None,50465
13.8,TRUE,TRUE,TRUE,None,92054
0.36,TRUE,TRUE,TRUE,None,69486
9.5,TRUE,FALSE,TRUE,Keras,15510
8.6,TRUE,FALSE,FALSE,Scikit-learn,57681
7.8,TRUE,FALSE,TRUE,Scikit-learn,326
2.6,TRUE,FALSE,TRUE,TensorFlow,71260
6.1,TRUE,FALSE,TRUE,Scikit-learn,57502
0.81,TRUE,FALSE,FALSE,None,64642
0.7,TRUE,TRUE,TRUE,None,69104
3.6,TRUE,FALSE,TRUE,Scikit-learn,10923
1,TRUE,TRUE,TRUE,Keras,2338
20.2,TRUE,TRUE,TRUE,Scikit-learn,7721
8.5,TRUE,FALSE,TRUE,Scikit-learn,100595
0.22,TRUE,TRUE,TRUE,TensorFlow,1342
14.5,TRUE,FALSE,FALSE,Scikit-learn,48190
4.8,TRUE,FALSE,FALSE,TensorFlow,23018
0.86,TRUE,FALSE,TRUE,None,55009
2.5,TRUE,FALSE,TRUE,None,443
1.2,TRUE,TRUE,TRUE,Scikit-learn,66542
0.73,TRUE,FALSE,TRUE,Scikit-learn,73382
2,TRUE,FALSE,FALSE,TensorFlow,224
1.8,TRUE,FALSE,FALSE,Keras,73176
0.98,TRUE,FALSE,FALSE,Scikit-learn,59156
0.32,FALSE,FALSE,FALSE,None,57841
1.1,TRUE,FALSE,FALSE,None,55895
0.26,FALSE,FALSE,FALSE,None,54832
0.97,FALSE,FALSE,FALSE,None,74328
18.9,TRUE,FALSE,FALSE,Keras,21763
0,FALSE,FALSE,FALSE,None,810
6.3,TRUE,TRUE,TRUE,Scikit-learn,58310
1.6,TRUE,FALSE,TRUE,Scikit-learn,6792
5.6,TRUE,TRUE,TRUE,Scikit-learn,54251
0,FALSE,FALSE,FALSE,None,1492951
3.2,TRUE,FALSE,FALSE,Scikit-learn,2534
4.2,TRUE,FALSE,TRUE,None,8424
5.4,TRUE,FALSE,FALSE,Keras,60414
3.3,TRUE,FALSE,TRUE,TensorFlow,277
3.5,TRUE,TRUE,FALSE,Scikit-learn,33255
3.1,TRUE,TRUE,TRUE,PyTorch,69249
1.9,TRUE,FALSE,TRUE,Scikit-learn,20728
9.3,TRUE,FALSE,FALSE,PyTorch,1415
6.6,TRUE,FALSE,TRUE,Scikit-learn,3259
0.56,TRUE,FALSE,FALSE,Scikit-learn,50106
9.6,TRUE,FALSE,FALSE,Scikit-learn,53956
0.82,TRUE,FALSE,FALSE,PyTorch,54082
26.4,TRUE,FALSE,FALSE,Scikit-learn,29909
2.5,TRUE,TRUE,FALSE,None,20443
9.4,TRUE,FALSE,TRUE,TensorFlow,72670
1.3,TRUE,FALSE,FALSE,Scikit-learn,50959
4,TRUE,FALSE,TRUE,Keras,57061
9.9,TRUE,FALSE,TRUE,None,781
6,TRUE,FALSE,TRUE,Scikit-learn,106494
1.2,TRUE,FALSE,TRUE,TensorFlow,62372
4.9,TRUE,FALSE,FALSE,TensorFlow,1938
2.3,TRUE,FALSE,TRUE,Keras,11361
0,FALSE,FALSE,FALSE,None,74655
1.8,TRUE,FALSE,FALSE,Scikit-learn,51357
0.59,TRUE,FALSE,FALSE,PyTorch,65089
2.2,TRUE,FALSE,FALSE,None,65410
2.6,TRUE,FALSE,TRUE,TensorFlow,71042
4,TRUE,FALSE,TRUE,Scikit-learn,71248
8.5,TRUE,FALSE,TRUE,TensorFlow,250567
6.4,TRUE,FALSE,FALSE,PyTorch,183537
23.2,TRUE,FALSE,FALSE,None,54065
9.1,TRUE,TRUE,TRUE,TensorFlow,52733
5.2,TRUE,FALSE,TRUE,None,24119
18.3,FALSE,FALSE,TRUE,PyTorch,2384
0.22,TRUE,FALSE,TRUE,PyTorch,251
0.58,TRUE,FALSE,FALSE,Keras,62581
29.8,TRUE,FALSE,FALSE,Scikit-learn,30262
14.7,TRUE,FALSE,TRUE,Scikit-learn,189229
2.9,TRUE,FALSE,TRUE,Scikit-learn,1092
1.3,TRUE,FALSE,FALSE,Scikit-learn,1666
24.5,TRUE,FALSE,TRUE,Scikit-learn,1865
1.8,TRUE,FALSE,FALSE,Scikit-learn,63870
0.83,TRUE,TRUE,TRUE,None,254
4.4,TRUE,FALSE,FALSE,TensorFlow,105
3.8,TRUE,FALSE,FALSE,PyTorch,50045
1.2,TRUE,TRUE,FALSE,PyTorch,3799
2.4,TRUE,FALSE,FALSE,TensorFlow,181
0.37,TRUE,TRUE,FALSE,Scikit-learn,268016
4.1,TRUE,FALSE,TRUE,Scikit-learn,24351
0.28,TRUE,FALSE,FALSE,TensorFlow,71672
2.1,TRUE,FALSE,FALSE,Scikit-learn,838
0.73,TRUE,FALSE,FALSE,TensorFlow,736
2.4,TRUE,FALSE,FALSE,Scikit-learn,53703
11.6,TRUE,FALSE,FALSE,None,75228
1.8,TRUE,FALSE,TRUE,Scikit-learn,10015
0.96,FALSE,TRUE,TRUE,None,4755
8.3,TRUE,FALSE,FALSE,PyTorch,33089
13.4,TRUE,FALSE,FALSE,PyTorch,258098
0.99,TRUE,TRUE,TRUE,None,991
0.28,TRUE,FALSE,FALSE,Scikit-learn,611
0.83,TRUE,FALSE,FALSE,Scikit-learn,66394
0.54,TRUE,FALSE,FALSE,None,21003
0.87,TRUE,FALSE,FALSE,TensorFlow,65693
4.6,TRUE,TRUE,FALSE,PyTorch,70610
4.9,TRUE,TRUE,FALSE,TensorFlow,40992
3.4,TRUE,FALSE,FALSE,None,74777
3.9,TRUE,FALSE,FALSE,PyTorch,1695
7.8,FALSE,FALSE,FALSE,None,18401
3.2,TRUE,TRUE,TRUE,TensorFlow,4625
1.5,TRUE,TRUE,TRUE,None,71044
0.8,TRUE,TRUE,FALSE,None,73844
1.9,TRUE,FALSE,FALSE,PyTorch,50791
9.1,TRUE,FALSE,FALSE,TensorFlow,1140
3.8,TRUE,FALSE,FALSE,TensorFlow,862
0,FALSE,FALSE,FALSE,None,814
2,TRUE,FALSE,TRUE,Keras,2589
8.9,TRUE,FALSE,TRUE,PyTorch,60587
1,FALSE,FALSE,TRUE,None,30177
21.1,FALSE,TRUE,FALSE,None,18557
1.9,TRUE,TRUE,FALSE,TensorFlow,5271
1.7,TRUE,FALSE,FALSE,None,54934
3.1,TRUE,FALSE,FALSE,Scikit-learn,70405
0.93,TRUE,FALSE,FALSE,Scikit-learn,59804
1.9,TRUE,FALSE,FALSE,PyTorch,900
0.99,TRUE,FALSE,FALSE,None,118441
0,FALSE,FALSE,FALSE,None,54024
2.7,TRUE,FALSE,FALSE,TensorFlow,74202
3.9,TRUE,FALSE,FALSE,Scikit-learn,62104
0.4,TRUE,FALSE,FALSE,None,66500
4.5,FALSE,TRUE,FALSE,None,78260
0.26,TRUE,FALSE,TRUE,Scikit-learn,50620
15.8,TRUE,FALSE,TRUE,Scikit-learn,61714
2.8,FALSE,TRUE,FALSE,Scikit-learn,51548
14.5,TRUE,FALSE,FALSE,Scikit-learn,54215
9.7,TRUE,FALSE,FALSE,TensorFlow,123219
2.5,TRUE,FALSE,FALSE,TensorFlow,710
12.1,TRUE,FALSE,TRUE,Scikit-learn,26125
26,TRUE,FALSE,FALSE,TensorFlow,8376
0.56,TRUE,FALSE,FALSE,Scikit-learn,14041
1.9,TRUE,FALSE,FALSE,Scikit-learn,69508
0.95,TRUE,TRUE,FALSE,Scikit-learn,71833
9.5,TRUE,FALSE,TRUE,Keras,12887
0.36,TRUE,FALSE,TRUE,None,54679
0.97,TRUE,FALSE,TRUE,None,71097
2.1,TRUE,FALSE,TRUE,None,6508
0.38,FALSE,FALSE,FALSE,TensorFlow,73675
2.4,TRUE,FALSE,TRUE,TensorFlow,54532
1,TRUE,TRUE,TRUE,Scikit-learn,61544
2.3,TRUE,FALSE,TRUE,None,60120
2.4,TRUE,TRUE,TRUE,None,74433
2.4,TRUE,FALSE,FALSE,Scikit-learn,531
0.93,TRUE,FALSE,FALSE,None,71491
3.9,TRUE,TRUE,TRUE,Scikit-learn,11517
29.1,TRUE,FALSE,FALSE,Scikit-learn,120308
3.9,TRUE,FALSE,TRUE,Scikit-learn,1894
2.7,TRUE,FALSE,TRUE,Keras,14460
4.2,TRUE,TRUE,TRUE,Scikit-learn,16913
1.2,TRUE,TRUE,TRUE,Scikit-learn,1159
8.7,TRUE,FALSE,TRUE,None,57497
0.94,TRUE,FALSE,TRUE,TensorFlow,64694
0.58,TRUE,FALSE,FALSE,None,68623
4.5,TRUE,FALSE,FALSE,TensorFlow,6746
1.5,TRUE,FALSE,TRUE,PyTorch,731
17.5,FALSE,TRUE,FALSE,Scikit-learn,3442
21.6,FALSE,FALSE,FALSE,None,51504
0.23,FALSE,FALSE,FALSE,None,59560
2.2,FALSE,FALSE,FALSE,None,51870
27.7,TRUE,FALSE,FALSE,TensorFlow,123532
21.5,TRUE,FALSE,TRUE,Scikit-learn,1271776
16.5,FALSE,TRUE,FALSE,None,750
2.9,TRUE,FALSE,FALSE,TensorFlow,57389
0.91,TRUE,TRUE,TRUE,Scikit-learn,50875
2.1,TRUE,TRUE,FALSE,Scikit-learn,946
0.38,TRUE,FALSE,FALSE,TensorFlow,74056
2.3,TRUE,FALSE,TRUE,Scikit-learn,74717
2.9,TRUE,FALSE,FALSE,PyTorch,78198
2.8,TRUE,FALSE,TRUE,None,60868
2.3,TRUE,FALSE,TRUE,None,99729
1.1,TRUE,FALSE,TRUE,Scikit-learn,66048
2.8,TRUE,FALSE,FALSE,Scikit-learn,2720
0.75,TRUE,FALSE,TRUE,None,60122
1.6,TRUE,FALSE,TRUE,Scikit-learn,3155
0.41,TRUE,FALSE,FALSE,Scikit-learn,957
9.3,TRUE,FALSE,FALSE,Scikit-learn,34928
0.68,TRUE,TRUE,FALSE,None,101
4.2,TRUE,FALSE,TRUE,PyTorch,8446
19.8,FALSE,FALSE,TRUE,TensorFlow,90578
1.3,TRUE,FALSE,FALSE,TensorFlow,58115
0.89,TRUE,FALSE,TRUE,Scikit-learn,14188
3.8,TRUE,FALSE,FALSE,TensorFlow,71687
2.1,TRUE,FALSE,FALSE,Scikit-learn,512
3.6,TRUE,TRUE,TRUE,TensorFlow,51658
2.2,TRUE,TRUE,TRUE,Scikit-learn,67016
1.7,TRUE,FALSE,FALSE,Scikit-learn,2630
6.9,TRUE,TRUE,FALSE,None,100027
5.3,TRUE,FALSE,FALSE,PyTorch,113433
21.9,FALSE,FALSE,FALSE,None,124007
18.5,FALSE,FALSE,FALSE,Scikit-learn,8140
0.87,TRUE,FALSE,FALSE,None,71575
3.1,TRUE,FALSE,FALSE,Scikit-learn,67644
0.96,TRUE,FALSE,TRUE,None,52515
24.9,TRUE,FALSE,FALSE,PyTorch,171529
0.65,TRUE,FALSE,TRUE,TensorFlow,53719
12.4,TRUE,FALSE,FALSE,Scikit-learn,116214
4.8,FALSE,FALSE,FALSE,None,3341
6.8,TRUE,FALSE,FALSE,TensorFlow,50796
0,FALSE,FALSE,FALSE,None,5183
9.1,TRUE,TRUE,TRUE,None,64836
3.9,TRUE,FALSE,TRUE,None,74647
1.7,TRUE,FALSE,FALSE,Scikit-learn,66376
0,FALSE,FALSE,FALSE,None,996
0.52,TRUE,FALSE,FALSE,None,191
0,FALSE,FALSE,FALSE,None,15381
0,FALSE,FALSE,FALSE,None,12772
1.8,TRUE,TRUE,TRUE,None,68504
4,TRUE,TRUE,TRUE,TensorFlow,3823
3.6,TRUE,FALSE,TRUE,TensorFlow,51938
2.5,TRUE,TRUE,TRUE,Keras,104606
1.1,TRUE,FALSE,FALSE,Scikit-learn,50486
1.4,TRUE,FALSE,TRUE,TensorFlow,86240
3.5,TRUE,FALSE,TRUE,PyTorch,5738
4.8,TRUE,FALSE,FALSE,None,74596
8.1,FALSE,FALSE,TRUE,None,3205
1.5,TRUE,FALSE,FALSE,Scikit-learn,290
8.5,TRUE,FALSE,FALSE,Scikit-learn,63440
4.9,TRUE,FALSE,FALSE,Keras,26705
0.34,FALSE,FALSE,FALSE,None,21855
0.87,TRUE,FALSE,FALSE,None,54517
0.24,FALSE,FALSE,FALSE,None,53196
1.8,TRUE,FALSE,FALSE,Keras,1338
1.7,TRUE,FALSE,TRUE,Keras,8258
6.9,TRUE,FALSE,FALSE,PyTorch,51579
5.9,TRUE,TRUE,FALSE,Scikit-learn,99390
0,FALSE,FALSE,FALSE,None,202
1.4,TRUE,FALSE,FALSE,Scikit-learn,53078
3.4,TRUE,TRUE,TRUE,TensorFlow,1871
0.69,TRUE,FALSE,FALSE,Scikit-learn,69951
1,TRUE,FALSE,TRUE,Scikit-learn,556
8.5,FALSE,TRUE,TRUE,None,186940
0.72,TRUE,FALSE,FALSE,None,53926
0.72,TRUE,FALSE,FALSE,None,10678
0.61,FALSE,TRUE,FALSE,None,53269
3.1,TRUE,FALSE,FALSE,Scikit-learn,60973
9,TRUE,FALSE,TRUE,TensorFlow,15263
19.5,TRUE,FALSE,TRUE,PyTorch,66128
2.4,TRUE,FALSE,FALSE,Scikit-learn,69943
25.9,TRUE,FALSE,TRUE,TensorFlow,1422
0,FALSE,FALSE,FALSE,None,507
0.56,TRUE,TRUE,FALSE,Scikit-learn,66900
1.2,TRUE,FALSE,TRUE,Keras,4967
1.9,TRUE,FALSE,FALSE,TensorFlow,56619
27.2,TRUE,FALSE,FALSE,Scikit-learn,65995
5.1,TRUE,FALSE,FALSE,PyTorch,46713
1.2,TRUE,FALSE,TRUE,PyTorch,26
2.9,TRUE,TRUE,FALSE,Scikit-learn,69767
15.3,TRUE,TRUE,TRUE,Keras,97790
9.3,TRUE,FALSE,FALSE,PyTorch,22802
0,FALSE,FALSE,FALSE,None,116
0.5,FALSE,FALSE,FALSE,None,59010
2.9,FALSE,FALSE,FALSE,Scikit-learn,427
2.8,TRUE,FALSE,FALSE,None,59968
3.4,TRUE,FALSE,TRUE,None,50498
1.1,TRUE,FALSE,TRUE,None,67475
13.5,TRUE,FALSE,TRUE,Scikit-learn,69453
0.69,TRUE,TRUE,FALSE,Scikit-learn,53458
9.5,TRUE,FALSE,FALSE,None,60289
0.65,TRUE,TRUE,TRUE,Scikit-learn,55523
1.3,TRUE,TRUE,TRUE,Scikit-learn,2020
8.5,TRUE,FALSE,FALSE,None,7280
0.9,TRUE,FALSE,TRUE,Scikit-learn,63288
0.83,TRUE,TRUE,FALSE,Keras,72796
1.3,TRUE,FALSE,TRUE,None,54449
4.3,TRUE,TRUE,TRUE,Keras,39052
0.38,TRUE,FALSE,FALSE,Scikit-learn,71718
2.8,TRUE,TRUE,TRUE,TensorFlow,74929
14.1,FALSE,TRUE,FALSE,None,7688
4.3,TRUE,FALSE,TRUE,Scikit-learn,79693
0.21,TRUE,FALSE,FALSE,Scikit-learn,10037
4.7,TRUE,FALSE,TRUE,Scikit-learn,55834
1,FALSE,FALSE,FALSE,None,7474
2.1,TRUE,FALSE,FALSE,TensorFlow,51207
0.8,TRUE,TRUE,TRUE,Keras,29595
2.3,TRUE,FALSE,FALSE,TensorFlow,777
4.2,TRUE,FALSE,FALSE,Scikit-learn,14243
1.6,TRUE,FALSE,TRUE,Scikit-learn,327
0.41,FALSE,FALSE,FALSE,None,55613
6.4,TRUE,FALSE,FALSE,None,50935
0.47,TRUE,FALSE,FALSE,Scikit-learn,6037
9,TRUE,FALSE,FALSE,Scikit-learn,63883
18.5,TRUE,FALSE,TRUE,TensorFlow,66637
3.8,FALSE,TRUE,FALSE,None,63131
8.5,FALSE,FALSE,FALSE,None,265611
3.4,FALSE,FALSE,TRUE,None,821
1.8,TRUE,FALSE,FALSE,Scikit-learn,9479
28.3,TRUE,FALSE,TRUE,Keras,675
2.2,TRUE,TRUE,TRUE,PyTorch,58709
4.7,TRUE,FALSE,FALSE,PyTorch,17786
0,FALSE,FALSE,FALSE,None,160026
2.7,TRUE,FALSE,TRUE,TensorFlow,73000
0.26,TRUE,FALSE,FALSE,TensorFlow,52087
2.1,TRUE,FALSE,FALSE,Scikit-learn,57543
0.89,TRUE,FALSE,FALSE,TensorFlow,62174
25.5,FALSE,FALSE,FALSE,None,229372
0.72,TRUE,FALSE,TRUE,Keras,51403
1,TRUE,FALSE,TRUE,PyTorch,23609
2.5,TRUE,FALSE,FALSE,Scikit-learn,22758
0.57,TRUE,FALSE,FALSE,None,71621
0,FALSE,FALSE,FALSE,None,14789
0.92,TRUE,FALSE,FALSE,None,71665
1.9,TRUE,FALSE,FALSE,Scikit-learn,64939
0.25,TRUE,TRUE,TRUE,None,747
9.2,TRUE,FALSE,FALSE,TensorFlow,56294
29.6,TRUE,FALSE,FALSE,PyTorch,160507
0.79,TRUE,FALSE,FALSE,None,54164
0,FALSE,FALSE,FALSE,None,505
0.57,TRUE,TRUE,FALSE,None,64202
1.5,TRUE,TRUE,FALSE,Scikit-learn,32187
2.9,TRUE,FALSE,FALSE,Keras,65444
1.5,TRUE,FALSE,FALSE,Scikit-learn,765
8.9,TRUE,FALSE,TRUE,None,1275
0.7,FALSE,FALSE,FALSE,None,50865
2.1,TRUE,FALSE,FALSE,Scikit-learn,70554
9.9,TRUE,TRUE,TRUE,None,61440
