experience_coding,python_user,r_user,sql_user,most_used,compensation,categories
4.3,True,False,True,TensorFlow,29526, < 5 Years
3.9,True,False,True,Scikit-learn,26197, < 5 Years
25.1,True,False,True,,196,25+ Years
8.3,True,False,True,,61274,5-10 Years
4.0,True,False,True,,65888, < 5 Years
0.25,True,False,False,Keras,65035, < 5 Years
1.9,True,False,False,,56367, < 5 Years
2.2,True,False,True,Scikit-learn,70481, < 5 Years
6.1,True,False,True,Scikit-learn,820,5-10 Years
1.9,True,False,False,Keras,57319, < 5 Years
2.3,True,False,True,Scikit-learn,48015, < 5 Years
11.5,True,False,True,Scikit-learn,24752,10-15 Years
15.6,True,False,True,Scikit-learn,13741,15-20 Years
0.81,True,False,True,Scikit-learn,1361, < 5 Years
8.9,True,False,False,Scikit-learn,23991,5-10 Years
18.6,True,False,True,Keras,89105,15-20 Years
26.7,True,False,False,Keras,67787,25+ Years
0.32,True,True,False,,66956, < 5 Years
0.3,True,False,False,,781, < 5 Years
0.0,False,False,False,,673, < 5 Years
6.1,True,False,True,TensorFlow,62276,5-10 Years
3.0,True,False,False,,53865, < 5 Years
8.0,True,False,True,PyTorch,9278,5-10 Years
8.7,True,False,False,Keras,108287,5-10 Years
0.35,True,False,False,,63092, < 5 Years
22.8,True,False,True,,47402,20-25 Years
2.4,True,False,True,Keras,3712, < 5 Years
3.5,True,False,False,,51925, < 5 Years
1.1,True,False,False,TensorFlow,826, < 5 Years
2.8,True,False,False,TensorFlow,52490, < 5 Years
15.5,True,False,False,Scikit-learn,70226,15-20 Years
18.3,True,False,False,Scikit-learn,23406,15-20 Years
23.0,True,False,True,TensorFlow,24975,20-25 Years
0.39,True,False,False,,257, < 5 Years
2.3,True,True,False,Scikit-learn,63701, < 5 Years
2.3,True,True,True,Scikit-learn,56876, < 5 Years
4.9,True,True,True,TensorFlow,78536, < 5 Years
0.93,True,False,False,PyTorch,2963, < 5 Years
13.8,True,True,True,TensorFlow,23776,10-15 Years
8.7,False,False,True,,60678,5-10 Years
2.8,True,False,False,Scikit-learn,1364, < 5 Years
1.3,True,False,True,Scikit-learn,17445, < 5 Years
6.3,True,True,True,Scikit-learn,93494,5-10 Years
0.96,False,True,True,,69166, < 5 Years
4.2,False,True,False,Keras,111274, < 5 Years
0.0,False,False,False,,20, < 5 Years
8.6,True,False,False,PyTorch,58184,5-10 Years
6.0,False,False,True,,16618,5-10 Years
2.0,True,False,True,TensorFlow,636, < 5 Years
4.6,True,True,True,TensorFlow,170156, < 5 Years
10.9,False,False,False,TensorFlow,17544,10-15 Years
5.1,True,False,True,,73153,5-10 Years
1.8,True,False,False,PyTorch,70071, < 5 Years
9.1,False,False,False,,67047,5-10 Years
1.5,True,False,False,Scikit-learn,69756, < 5 Years
1.1,True,True,False,TensorFlow,55999, < 5 Years
1.7,True,False,False,,71417, < 5 Years
2.7,True,False,False,Scikit-learn,74552, < 5 Years
2.8,True,False,True,,50140, < 5 Years
3.7,True,True,False,Scikit-learn,10958, < 5 Years
0.64,False,False,False,,64920, < 5 Years
7.8,False,True,False,,3718,5-10 Years
2.8,True,False,False,,71635, < 5 Years
4.8,True,False,False,TensorFlow,13175, < 5 Years
0.0,False,False,False,,6502, < 5 Years
1.3,True,False,True,Scikit-learn,65965, < 5 Years
0.91,True,True,True,,355, < 5 Years
29.4,False,False,False,PyTorch,32262,25+ Years
4.5,True,False,True,TensorFlow,8058, < 5 Years
0.56,True,True,False,Scikit-learn,66007, < 5 Years
3.1,False,False,False,,69484, < 5 Years
23.1,True,False,False,TensorFlow,2738,20-25 Years
6.8,True,False,False,Scikit-learn,38410,5-10 Years
4.0,True,True,True,TensorFlow,19185, < 5 Years
1.9,False,True,False,TensorFlow,8096, < 5 Years
1.1,True,False,False,TensorFlow,224, < 5 Years
5.2,True,False,True,,64685,5-10 Years
3.8,True,True,True,Scikit-learn,21197, < 5 Years
15.7,True,False,True,PyTorch,53182,15-20 Years
0.42,True,False,True,,67242, < 5 Years
0.0,False,False,False,,11136, < 5 Years
0.68,True,False,False,,65765, < 5 Years
0.37,False,False,False,,3884, < 5 Years
0.82,True,False,False,Scikit-learn,4928, < 5 Years
8.7,False,False,False,,59059,5-10 Years
0.74,False,False,False,Keras,879, < 5 Years
13.3,True,False,True,Scikit-learn,69976,10-15 Years
9.5,True,False,False,Scikit-learn,2350,5-10 Years
6.0,True,False,False,TensorFlow,74177,5-10 Years
2.2,True,False,True,Keras,52364, < 5 Years
2.0,True,False,False,Scikit-learn,59185, < 5 Years
0.37,True,True,True,,71174, < 5 Years
29.4,True,False,True,PyTorch,251712,25+ Years
1.6,False,False,False,,899, < 5 Years
0.38,True,True,False,TensorFlow,6447, < 5 Years
2.9,True,True,True,,17679, < 5 Years
0.86,True,True,False,Scikit-learn,66281, < 5 Years
1.2,True,False,False,TensorFlow,141, < 5 Years
27.1,False,False,True,Scikit-learn,34527,25+ Years
4.0,True,False,True,Keras,149, < 5 Years
1.9,True,False,False,Scikit-learn,55880, < 5 Years
4.2,True,True,True,Scikit-learn,568, < 5 Years
1.8,True,False,False,Scikit-learn,52043, < 5 Years
3.8,True,False,False,,70483, < 5 Years
4.4,True,True,True,TensorFlow,16, < 5 Years
19.4,False,True,False,,4225,15-20 Years
2.5,True,False,True,TensorFlow,59087, < 5 Years
1.7,True,False,True,,56513, < 5 Years
6.8,True,False,True,Scikit-learn,21981,5-10 Years
0.24,True,False,True,Scikit-learn,11911, < 5 Years
3.6,True,False,False,Scikit-learn,5607, < 5 Years
5.4,True,False,False,Scikit-learn,51187,5-10 Years
29.2,False,False,False,,68262,25+ Years
1.2,True,True,False,,59222, < 5 Years
0.92,False,True,False,,2442, < 5 Years
3.3,True,False,False,,1714, < 5 Years
3.2,True,False,True,Scikit-learn,1822, < 5 Years
0.89,True,False,True,,15564, < 5 Years
16.4,True,False,True,TensorFlow,73193,15-20 Years
0.91,True,False,False,Scikit-learn,12796, < 5 Years
0.5,True,False,True,TensorFlow,49462, < 5 Years
0.0,False,False,False,,9868, < 5 Years
7.8,False,False,True,Keras,1673,5-10 Years
1.0,True,True,False,,360, < 5 Years
2.2,True,False,False,Keras,5738, < 5 Years
7.2,True,False,True,Scikit-learn,58678,5-10 Years
25.0,True,False,True,Keras,42340
2.1,False,True,False,,62506, < 5 Years
0.75,True,False,False,,58831, < 5 Years
3.8,True,False,False,,68694, < 5 Years
13.3,True,False,True,Scikit-learn,124335,10-15 Years
4.9,True,False,True,,69699, < 5 Years
15.3,False,True,False,,26726,15-20 Years
4.0,True,False,True,TensorFlow,118868, < 5 Years
5.2,True,False,False,Keras,71685,5-10 Years
1.9,True,False,True,TensorFlow,73558, < 5 Years
1.7,True,True,False,,1664, < 5 Years
23.8,True,True,False,Keras,4722,20-25 Years
6.7,True,False,False,Scikit-learn,8875,5-10 Years
1.2,True,False,True,Scikit-learn,70934, < 5 Years
8.9,True,True,True,Scikit-learn,64944,5-10 Years
0.94,True,True,True,Scikit-learn,6259, < 5 Years
28.3,True,True,False,Scikit-learn,74773,25+ Years
5.3,True,True,False,TensorFlow,20268,5-10 Years
0.42,True,False,False,Keras,69821, < 5 Years
0.5,True,True,True,Keras,27559, < 5 Years
8.1,True,True,True,Keras,114443,5-10 Years
9.5,True,False,True,PyTorch,4730,5-10 Years
2.4,True,False,True,Keras,113315, < 5 Years
19.8,True,False,False,TensorFlow,19697,15-20 Years
0.82,True,False,False,,72190, < 5 Years
2.6,True,False,True,Scikit-learn,52043, < 5 Years
1.5,True,True,True,Keras,81738, < 5 Years
0.86,False,False,False,,60873, < 5 Years
4.7,True,False,False,,64916, < 5 Years
26.3,True,True,False,PyTorch,203452,25+ Years
10.0,True,False,True,TensorFlow,60011,10-15 Years
0.64,True,False,False,,522, < 5 Years
3.9,True,True,False,Scikit-learn,50205, < 5 Years
12.2,True,False,True,TensorFlow,12560,10-15 Years
16.1,True,False,True,Scikit-learn,120940,15-20 Years
0.47,True,True,True,,58399, < 5 Years
2.5,True,True,False,Scikit-learn,20425, < 5 Years
1.3,True,False,True,,60316, < 5 Years
0.44,True,False,False,Scikit-learn,50596, < 5 Years
2.6,False,True,False,,29038, < 5 Years
18.8,True,False,False,,67866,15-20 Years
0.0,False,False,False,,823, < 5 Years
0.23,True,False,False,TensorFlow,63733, < 5 Years
12.3,True,True,False,Scikit-learn,42082,10-15 Years
2.6,True,False,False,,835, < 5 Years
0.72,True,False,False,,62654, < 5 Years
0.69,True,False,True,TensorFlow,489, < 5 Years
0.46,True,False,True,TensorFlow,250, < 5 Years
13.8,True,False,True,Scikit-learn,29845,10-15 Years
8.0,True,False,False,,74412,5-10 Years
10.4,True,False,False,Scikit-learn,50790,10-15 Years
2.0,True,False,False,,60415, < 5 Years
0.53,True,True,True,,55472, < 5 Years
19.2,True,False,True,,39777,15-20 Years
4.0,True,False,False,Scikit-learn,486, < 5 Years
1.7,True,False,False,Keras,70344, < 5 Years
0.42,True,True,True,,955, < 5 Years
0.6,True,False,False,Scikit-learn,71561, < 5 Years
22.9,True,True,True,,2915,20-25 Years
6.8,True,False,False,TensorFlow,79387,5-10 Years
0.72,True,False,True,,369, < 5 Years
11.4,True,False,False,TensorFlow,71370,10-15 Years
4.2,True,False,False,PyTorch,55389, < 5 Years
6.0,True,False,False,,73986,5-10 Years
4.3,True,False,True,Keras,189211, < 5 Years
0.26,True,False,False,,65596, < 5 Years
1.8,True,False,False,,64559, < 5 Years
9.8,False,False,True,,67051,5-10 Years
1.9,True,False,True,Scikit-learn,72268, < 5 Years
2.7,True,False,False,PyTorch,50380, < 5 Years
0.63,True,True,True,Scikit-learn,117210, < 5 Years
0.74,False,False,True,,56498, < 5 Years
3.9,True,True,True,TensorFlow,701, < 5 Years
23.9,False,False,True,Scikit-learn,8821,20-25 Years
1.0,True,False,False,,52387, < 5 Years
1.3,True,False,True,Scikit-learn,59938, < 5 Years
13.3,True,True,False,,446884,10-15 Years
3.6,True,True,True,Keras,213373, < 5 Years
1.8,True,False,True,,57067, < 5 Years
2.4,True,False,False,TensorFlow,71952, < 5 Years
0.34,True,False,False,Scikit-learn,56814, < 5 Years
9.0,True,False,True,TensorFlow,20499,5-10 Years
15.2,True,False,True,,1539,15-20 Years
8.5,True,False,False,Keras,558,5-10 Years
1.9,True,True,False,Scikit-learn,8202, < 5 Years
5.0,True,False,False,TensorFlow,51129,5-10 Years
0.35,True,False,True,TensorFlow,50456, < 5 Years
0.0,False,False,False,,906, < 5 Years
2.5,False,True,False,,5988, < 5 Years
1.5,True,False,True,,15554, < 5 Years
1.8,True,True,False,Scikit-learn,70654, < 5 Years
18.3,True,True,True,Scikit-learn,23477,15-20 Years
18.6,True,True,True,Scikit-learn,216782,15-20 Years
18.0,False,False,True,,24009,15-20 Years
19.7,False,False,True,,196169,15-20 Years
0.61,True,False,False,TensorFlow,11809, < 5 Years
21.7,True,False,True,Keras,112166,20-25 Years
17.2,True,True,False,Scikit-learn,173270,15-20 Years
13.6,True,False,True,Scikit-learn,84899,10-15 Years
27.9,True,False,False,TensorFlow,242875,25+ Years
1.6,True,False,False,,58391, < 5 Years
2.0,False,True,False,,73291, < 5 Years
0.42,True,True,False,Scikit-learn,19549, < 5 Years
3.1,True,False,True,,930, < 5 Years
18.9,True,False,False,,199781,15-20 Years
3.2,False,False,True,,35841, < 5 Years
7.8,True,False,False,TensorFlow,2,5-10 Years
0.52,True,False,False,TensorFlow,72531, < 5 Years
0.0,False,False,False,,7285, < 5 Years
2.2,True,True,False,Scikit-learn,72887, < 5 Years
15.4,True,False,True,TensorFlow,69430,15-20 Years
0.32,True,False,False,,68601, < 5 Years
15.1,True,False,True,,62018,15-20 Years
2.6,True,False,True,PyTorch,64500, < 5 Years
0.43,True,False,False,,65638, < 5 Years
10.7,True,False,True,Scikit-learn,3596,10-15 Years
0.28,True,False,True,,56641, < 5 Years
1.1,True,False,False,TensorFlow,819, < 5 Years
0.58,True,True,True,,61983, < 5 Years
0.91,False,True,False,,1484, < 5 Years
10.5,True,False,True,Scikit-learn,29201,10-15 Years
4.6,True,False,True,,54712, < 5 Years
4.7,True,False,False,PyTorch,64515, < 5 Years
3.7,True,False,False,PyTorch,55773, < 5 Years
0.75,True,False,True,TensorFlow,52896, < 5 Years
1.7,True,False,False,Keras,805, < 5 Years
0.62,True,False,True,Scikit-learn,59697, < 5 Years
28.2,True,True,True,Keras,90888,25+ Years
1.4,False,True,False,,85, < 5 Years
1.7,True,False,False,Scikit-learn,62557, < 5 Years
2.8,True,False,False,,67258, < 5 Years
1.6,True,False,False,PyTorch,478, < 5 Years
4.1,True,False,False,TensorFlow,6017, < 5 Years
4.7,True,False,True,Keras,56687, < 5 Years
1.9,True,False,False,Scikit-learn,55264, < 5 Years
8.0,True,False,False,Scikit-learn,98,5-10 Years
4.0,True,False,False,PyTorch,60937, < 5 Years
0.55,True,False,True,TensorFlow,3844, < 5 Years
5.0,True,True,True,,71741,5-10 Years
2.4,True,False,False,Scikit-learn,64564, < 5 Years
1.1,False,False,False,,61062, < 5 Years
24.6,False,False,True,,21216,20-25 Years
4.9,True,False,True,Scikit-learn,47375, < 5 Years
0.85,True,False,True,TensorFlow,62554, < 5 Years
1.4,True,True,False,Scikit-learn,74349, < 5 Years
16.0,True,False,False,Scikit-learn,939,15-20 Years
2.7,False,False,False,,33994, < 5 Years
0.21,True,False,True,,70792, < 5 Years
0.25,True,False,False,,72867, < 5 Years
1.6,True,False,False,,396, < 5 Years
0.9,True,False,False,TensorFlow,50416, < 5 Years
0.81,True,False,True,,409, < 5 Years
1.6,True,False,True,PyTorch,77306, < 5 Years
2.8,True,False,True,Scikit-learn,24525, < 5 Years
0.75,True,False,False,,360, < 5 Years
20.0,True,True,True,TensorFlow,3680,20-25 Years
29.4,True,False,False,,480,25+ Years
8.6,True,False,True,PyTorch,40860,5-10 Years
12.8,True,False,True,Scikit-learn,993,10-15 Years
1.9,True,False,True,,4522, < 5 Years
4.0,True,False,False,Scikit-learn,62435, < 5 Years
7.3,True,False,False,Scikit-learn,79770,5-10 Years
3.1,True,False,False,PyTorch,497, < 5 Years
6.4,False,False,False,,896,5-10 Years
0.51,True,False,False,TensorFlow,50957, < 5 Years
3.5,True,False,False,Scikit-learn,15414, < 5 Years
3.8,True,True,False,,414, < 5 Years
1.6,True,True,True,Scikit-learn,18853, < 5 Years
1.3,True,False,True,Keras,60960, < 5 Years
10.0,True,False,False,TensorFlow,25983,10-15 Years
0.59,True,False,True,,53124, < 5 Years
0.42,True,False,False,Scikit-learn,1342, < 5 Years
2.6,True,True,False,,53593, < 5 Years
2.3,True,False,True,Scikit-learn,53624, < 5 Years
3.6,True,False,True,PyTorch,12005, < 5 Years
2.6,True,False,True,Scikit-learn,463, < 5 Years
15.5,True,False,False,PyTorch,80286,15-20 Years
8.9,False,False,True,,28037,5-10 Years
2.4,True,False,True,TensorFlow,72631, < 5 Years
3.6,True,True,False,,23391, < 5 Years
2.8,True,False,False,PyTorch,59947, < 5 Years
0.0,False,False,False,,247, < 5 Years
0.95,False,True,False,,71330, < 5 Years
9.3,True,False,False,PyTorch,30206,5-10 Years
5.1,False,False,False,,20132,5-10 Years
3.4,False,False,False,,65956, < 5 Years
0.95,True,True,True,,107, < 5 Years
3.0,False,True,False,,74938, < 5 Years
21.4,True,False,True,TensorFlow,722,20-25 Years
2.9,True,False,False,TensorFlow,67509, < 5 Years
4.5,True,False,False,PyTorch,1831, < 5 Years
2.8,False,False,False,,58593, < 5 Years
0.81,True,False,True,,64323, < 5 Years
7.1,True,False,False,,38276,5-10 Years
10.0,False,True,True,,360,10-15 Years
7.4,True,False,False,PyTorch,112435,5-10 Years
3.6,True,False,False,,51795, < 5 Years
20.6,True,True,True,Scikit-learn,2846,20-25 Years
3.2,True,True,True,Keras,51908, < 5 Years
3.8,True,True,False,Scikit-learn,58148, < 5 Years
0.96,True,False,False,Scikit-learn,57803, < 5 Years
1.0,True,False,True,,64638, < 5 Years
1.6,False,False,False,,4473, < 5 Years
1.4,True,False,True,PyTorch,5810, < 5 Years
6.4,True,True,True,TensorFlow,14398,5-10 Years
0.8,True,False,True,,74812, < 5 Years
4.3,True,False,False,Scikit-learn,1729, < 5 Years
2.8,True,False,False,TensorFlow,54331, < 5 Years
1.9,True,False,False,Scikit-learn,56928, < 5 Years
2.5,True,False,True,Keras,63491, < 5 Years
0.5,True,False,False,Scikit-learn,63099, < 5 Years
9.1,True,True,True,,58689,5-10 Years
2.7,True,False,False,,59343, < 5 Years
14.5,True,False,False,Scikit-learn,29592,10-15 Years
2.1,True,True,False,Scikit-learn,68870, < 5 Years
9.6,True,False,False,Keras,50046,5-10 Years
20.4,True,True,True,TensorFlow,230280,20-25 Years
0.87,True,False,True,Scikit-learn,33547, < 5 Years
3.2,True,False,False,Scikit-learn,49842, < 5 Years
5.8,True,False,False,Scikit-learn,2632,5-10 Years
2.8,True,False,False,,58774, < 5 Years
5.5,True,False,True,,100983,5-10 Years
0.72,True,False,False,,3956, < 5 Years
9.6,True,False,True,Keras,23478,5-10 Years
2.8,True,False,False,PyTorch,163080, < 5 Years
5.2,True,False,False,,73581,5-10 Years
3.9,True,True,True,Keras,54897, < 5 Years
18.4,True,False,False,TensorFlow,78665,15-20 Years
2.2,True,False,False,Scikit-learn,5411, < 5 Years
4.6,True,False,True,Scikit-learn,1265, < 5 Years
6.2,True,False,True,TensorFlow,15647,5-10 Years
2.1,True,False,True,,55627, < 5 Years
0.64,True,False,True,Keras,63009, < 5 Years
7.8,True,True,False,Keras,413,5-10 Years
2.4,True,False,False,Scikit-learn,52387, < 5 Years
12.7,True,True,True,Scikit-learn,10538,10-15 Years
3.7,True,False,True,Scikit-learn,29665, < 5 Years
1.1,False,False,False,,70034, < 5 Years
0.57,True,True,True,Scikit-learn,9646, < 5 Years
20.4,True,False,False,Scikit-learn,8059,20-25 Years
2.5,True,False,False,,13463, < 5 Years
0.0,False,False,False,,3485, < 5 Years
1.3,True,False,False,Keras,21, < 5 Years
2.0,True,False,False,Scikit-learn,2577, < 5 Years
9.9,True,False,True,PyTorch,5807,5-10 Years
13.6,True,True,True,Scikit-learn,90432,10-15 Years
0.68,True,False,False,Scikit-learn,280, < 5 Years
1.6,True,False,False,Scikit-learn,74718, < 5 Years
0.77,True,False,False,,904, < 5 Years
1.9,False,False,True,,153963, < 5 Years
0.55,True,False,True,,5451, < 5 Years
0.0,False,False,False,,476, < 5 Years
1.7,False,False,True,,886, < 5 Years
0.9,True,False,True,,35676, < 5 Years
17.3,True,False,False,TensorFlow,38722,15-20 Years
29.6,True,False,True,Keras,51217,25+ Years
3.6,True,False,True,,1711, < 5 Years
2.4,True,False,True,TensorFlow,52871, < 5 Years
4.7,True,False,False,Scikit-learn,11559, < 5 Years
1.2,True,False,True,TensorFlow,15749, < 5 Years
4.0,True,True,False,Scikit-learn,28751, < 5 Years
1.3,True,False,False,Scikit-learn,50985, < 5 Years
9.6,True,False,False,TensorFlow,62167,5-10 Years
10.5,True,False,False,,73261,10-15 Years
2.8,True,False,True,Keras,787, < 5 Years
1.9,True,False,True,Keras,7430, < 5 Years
28.7,True,False,True,Scikit-learn,193514,25+ Years
0.24,True,False,False,Scikit-learn,64511, < 5 Years
10.2,True,False,True,Scikit-learn,67369,10-15 Years
0.27,True,False,True,,63897, < 5 Years
7.2,True,True,False,,33889,5-10 Years
2.7,True,False,True,PyTorch,51061, < 5 Years
26.9,True,False,False,Keras,63755,25+ Years
20.3,True,True,True,Keras,157259,20-25 Years
6.6,True,False,True,Keras,37232,5-10 Years
4.7,True,True,True,,55668, < 5 Years
0.55,True,False,False,Keras,12615, < 5 Years
2.3,True,False,True,TensorFlow,50080, < 5 Years
4.2,True,False,True,Scikit-learn,59206, < 5 Years
4.9,True,True,True,TensorFlow,354, < 5 Years
0.62,True,True,False,,66935, < 5 Years
3.0,True,True,False,,13030, < 5 Years
1.3,True,False,True,TensorFlow,41, < 5 Years
6.1,True,False,True,TensorFlow,85,5-10 Years
0.79,True,False,False,,723, < 5 Years
14.7,True,False,True,,67785,10-15 Years
0.0,False,False,False,,13987, < 5 Years
0.89,True,True,False,Scikit-learn,18267, < 5 Years
24.4,True,False,False,TensorFlow,99479,20-25 Years
28.1,True,False,True,Scikit-learn,158288,25+ Years
